load,tempc,year,month,day,hour
8922,-30,2017,2,5,23
8604,-30,2017,2,6,0
8347,-31,2017,2,6,1
8190,-33,2017,2,6,2
8221,-33,2017,2,6,3
8116,-32,2017,2,6,4
8154,-33,2017,2,6,5
8281,-33,2017,2,6,6
8498,-32,2017,2,6,7
8634,-31,2017,2,6,8
8830,-30,2017,2,6,9
9146,-30,2017,2,6,10
9156,-29,2017,2,6,11
9051,-28,2017,2,6,12
9009,-27,2017,2,6,13
8930,-26,2017,2,6,14
8895,-25,2017,2,6,15
8930,-25,2017,2,6,16
8989,-25,2017,2,6,17
9055,-26,2017,2,6,18
9159,-27,2017,2,6,19
9311,-27,2017,2,6,20
9165,-28,2017,2,6,21
9064,-28,2017,2,6,22
8830,-29,2017,2,6,23
8695,-29,2017,2,7,0
8298,-30,2017,2,7,1
8205,-30,2017,2,7,2
8250,-31,2017,2,7,3
8285,-31,2017,2,7,4
8018,-31,2017,2,7,5
8312,-31,2017,2,7,6
8440,-31,2017,2,7,7
8789,-32,2017,2,7,8
8978,-31,2017,2,7,9
9240,-32,2017,2,7,10
9303,-29,2017,2,7,11
9183,-26,2017,2,7,12
8933,-25,2017,2,7,13
8936,-23,2017,2,7,14
8844,-22,2017,2,7,15
8935,-22,2017,2,7,16
9047,-22,2017,2,7,17
9117,-23,2017,2,7,18
9132,-25,2017,2,7,19
9164,-26,2017,2,7,20
9132,-28,2017,2,7,21
9111,-28,2017,2,7,22
8972,-28,2017,2,7,23
8678,-28,2017,2,8,0
8407,-29,2017,2,8,1
8294,-30,2017,2,8,2
8260,-28,2017,2,8,3
8327,-28,2017,2,8,4
8333,-28,2017,2,8,5
8428,-27,2017,2,8,6
8617,-27,2017,2,8,7
8980,-26,2017,2,8,8
9065,-25,2017,2,8,9
9250,-23,2017,2,8,10
9344,-23,2017,2,8,11
9142,-21,2017,2,8,12
9085,-20,2017,2,8,13
9046,-19,2017,2,8,14
